municipio,provincia,bounding_box1_x,bounding_box1_y,bounding_box2_x,bounding_box2_y
Benimodo,Valencia,-0.593729972839299,39.2221298217774,-0.517548024654388,39.193374633789176
Cullera,Valencia,-0.308703988790455,39.225418090820426,-0.215973004698753,39.10345840454113
Casas Altas,Valencia,-1.312239050865173,40.052261352539176,-1.191689014434814,40.00155639648449
Vallanca,Valencia,-1.420222997665405,40.101425170898494,-1.307932019233704,40.010494232177734
Jalance,Valencia,-1.197023987770081,39.24669265747081,-0.979996025562286,39.16303253173834
Sancti-Spíritus,Badajoz,-5.216001987457219,38.961391448974545,-5.127715110778752,38.88747406005871
Almendral,Badajoz,-6.879981040954532,38.67587661743164,-6.798624992370549,38.54480361938488
San Pedro de Mérida,Badajoz,-6.216685771942139,38.99030303955078,-6.151650905609131,38.92873001098644
Sant Sadurní d'Osormort,Barcelona,2.337533950805777,41.93635177612305,2.427012920379639,41.871543884277344
Castell de l'Areny,Barcelona,1.910243988037109,42.20477676391607,1.992167949676514,42.14704895019537
Sant Pere de Ribes,Barcelona,1.722733020782471,41.29463577270519,1.836259007453918,41.21865081787104
Sant Pere de Riudebitlles,Barcelona,1.676723957061768,41.47424697875982,1.71199095249176,41.44435501098644
Vilanova i la Geltrú,Barcelona,1.668663024902344,41.27182006835948,1.751806020736751,41.20236206054693
Montagut i Oix,Girona,2.463951110839957,42.33394241333019,2.633033037185669,42.19818878173833
L'Escala,Girona,3.089628934860286,42.15575790405279,3.177083969116325,42.09833526611328
Maçanet de Cabrenys,Girona,2.652875900268612,42.42537307739258,2.79582309722906,42.34004974365239
Brunyola,Girona,2.613149881363029,41.94902420043957,2.71790790557867,41.87663650512695
Maçanet de la Selva,Girona,2.669467926025504,41.79594039916992,2.789361953735408,41.73501205444347
Sant Feliu de Guíxols,Girona,2.975719928741568,41.800273895263786,3.053775072097835,41.75902938842779
Sarroca de Lleida,Lleida,0.517965972423667,41.505874633789176,0.598782002925873,41.41022109985363
Montgai,Lleida,0.922531008720512,41.835079193115284,1.012079954147396,41.76681518554682
Vallbona de les Monges,Lleida,1.056179046630916,41.53707122802739,1.180976033210868,41.46684646606457
Albatàrrec,Lleida,0.590767979621887,41.58303451538097,0.643113017082328,41.54470062255865
La Granja d'Escarp,Lleida,0.320023000240326,41.442058563232536,0.424203991890067,41.37053298950207
La Vilella Baixa,Tarragona,0.737492024898586,41.23582458496093,0.772082984447536,41.204441070556584
Poboleda,Tarragona,0.817354977130947,41.25344085693365,0.869121015071926,41.20763015747082
Caseres,Tarragona,0.2177830040456,41.07526779174816,0.342373996973038,41.007106781005916
Montblanc,Tarragona,1.064337968826351,41.42695617675781,1.240242004394474,41.305427551269474
Braojos,Madrid,-3.705553054809513,41.08644104003917,-3.622699022293091,41.029079437255916
El Atazar,Madrid,-3.502197027206421,40.967330932617244,-3.421472072601205,40.907997131347656
Torremocha de Jarama,Madrid,-3.537184000015202,40.877555847168075,-3.470336914062443,40.79724884033209
Valdepiélagos,Madrid,-3.506062030792236,40.788608551025504,-3.443197011947632,40.7380104064942
Valdetorres de Jarama,Madrid,-3.556324005126953,40.732757568359425,-3.46096491813654,40.66046524047846
Villar del Olmo,Madrid,-3.288027048110961,40.35827255249029,-3.199193000793457,40.30335998535156
Fuenlabrada,Madrid,-3.848515987396183,40.3276824951173,-3.741400957107487,40.2506828308106
Vilanova de Arousa,Pontevedra,-8.836527824401799,42.581806182861385,-8.68751335144043,42.52395629882818
Valldemossa,Baleares,2.55624890327465,39.74541473388666,2.662270069122428,39.65403747558605
Algaida,Baleares,2.830753087997493,39.61327362060547,2.96898698806757,39.51666641235351
Búger,Baleares,2.962095022201481,39.78325271606457,3.013451099395752,39.73730087280267
Marratxí,Baleares,2.667473077774105,39.65913772583008,2.799995899200383,39.58208465576183
Arrecife,Las Palmas,-13.58095932006836,29.010944366455018,-13.520695686340332,28.951805114746147
San Bartolomé de Tirajana,Las Palmas,-15.677915573120117,27.964967727661133,-15.426806449890082,27.734027862548828
Santa Lucía de Tirajana,Las Palmas,-15.555575370788459,27.948265075683537,-15.408386230468748,27.805139541625977
Valverde,Santa Cruz de Tenerife,-18.02639198303217,27.84958267211914,-17.88236045837402,27.692630767822266
Berceo,La Rioja,-2.864164113998356,42.36352539062506,-2.819056034088021,42.33412551879894
Treviana,La Rioja,-3.088223934173527,42.58917617797846,-2.994947910308837,42.52018356323242
Logroño,La Rioja,-2.542217969894409,42.52005004882812,-2.341038942337036,42.428840637207145
Iruraiz-Gauna,Álava,-2.493664026260376,42.8701629638673,-2.406606912612858,42.79222106933594
Hernialde,Guipúzcoa,-2.12090611457819,43.161983489990234,-2.071851968765259,43.14635467529308
Areatza,Vizcaya,-2.811074018478394,43.12458801269536,-2.754026889801025,43.07068252563482
Barakaldo,Vizcaya,-3.048763036727848,43.30495071411144,-2.970583915710392,43.235229492187614
Mundaka,Vizcaya,-2.730973958969116,43.42097091674799,-2.693473100662231,43.38915252685558
Zamudio,Vizcaya,-2.87949800491333,43.31998062133795,-2.874211072921753,43.312046051025504
Zeanuri,Vizcaya,-2.80362606048584,43.12637329101557,-2.684103965759221,43.023937225341854
Los Alcázares,Murcia,-0.913900971412602,37.77624130249029,-0.817362010478917,37.72032928466808
Calasparra,Murcia,-1.746140956878605,38.31539535522461,-1.578919053077698,38.16215133666998
Villanueva del Río Segura,Murcia,-1.336740016937142,38.1422004699707,-1.305780053138733,38.06076431274414
Ribera del Fresno,Badajoz,-6.324674129486084,38.68424224853521,-6.157323837280273,38.476364135742244
Medina de las Torres,Badajoz,-6.474493026733398,38.378993988037166,-6.312386989593506,38.27161407470703
Reina,Badajoz,-6.082770824432372,38.193008422851676,-5.925448894500676,38.032630920410156
Aldehuela de Jerte,Cáceres,-6.266377925872803,40.03324508666998,-6.208598136901799,39.99350738525402
Cabezuela del Valle,Cáceres,-5.884819030761719,40.249366760253906,-5.733920097351073,40.15497970581066
Piornal,Cáceres,-5.887554168701172,40.15614318847662,-5.784911155700683,40.07131576538086
Valdastillas,Cáceres,-5.953979015350285,40.16819381713867,-5.860359191894418,40.12475967407232
Cilleros,Cáceres,-6.9200439453125,40.145954132080135,-6.726305961608887,39.95294570922857
Torre de Don Miguel,Cáceres,-6.591784000396672,40.2380485534668,-6.536159992218018,40.20417022705078
Villanueva de la Sierra,Cáceres,-6.459854125976562,40.26618194580078,-6.36246395111084,40.165512084960994
Benquerencia,Cáceres,-6.115252971649113,39.327499389648544,-6.064662933349609,39.28342056274414
Botija,Cáceres,-6.121428012847843,39.36827850341808,-6.045983791351317,39.32104110717779
Sierra de Fuentes,Cáceres,-6.298964977264404,39.459922790527344,-6.230704784393311,39.4167366027832
Valencia de Alcántara,Cáceres,-7.392777919769287,39.622310638427734,-7.009150981903076,39.265705108642635
Bohonal de Ibor,Cáceres,-5.551784992218017,39.83361053466802,-5.372582912445012,39.74613189697276
Arteixo,A Coruña,-8.60365200042719,43.36125183105474,-8.41491508483881,43.25627136230463
Coristanco,A Coruña,-8.85725021362299,43.24116134643555,-8.686141014099064,43.085567474365284
Alborge,Zaragoza,-0.367056995630264,41.356254577636776,-0.343607008457184,41.32342910766612
Maella,Zaragoza,-0.012187999673188,41.18303680419922,0.220387995243129,41.046588897705135
Arenas de Iguña,Cantabria,-4.186935901641789,43.22946929931646,-3.950498104095459,43.122188568115284
